datetime,P_0.02m,P_0.06m,P_0.10m,P_0.14m,P_0.18m,P_0.22m,P_0.26m
02/08/2024 14:15,25.67088625,24.44269704,23.33770752,22.30032881,21.56206297,21.03023558,20.7061717
02/08/2024 14:30,26.02673266,24.90561246,23.75604057,22.61559638,21.79405187,21.19284659,20.81663389
02/08/2024 14:45,26.29599116,25.17280721,24.0165081,22.86184081,22.00060819,21.35272246,20.93179769
02/08/2024 15:00,26.52464602,25.4041934,24.2458477,23.06708869,22.16416715,21.48250609,21.03238554
02/08/2024 15:15,26.75776026,25.62960576,24.49310112,23.28891524,22.34270452,21.61897688,21.13573713
02/08/2024 15:30,26.94326327,25.74895811,24.58694267,23.41650161,22.47499632,21.7399581,21.23424597
02/08/2024 15:45,27.11789248,25.91173124,24.74980927,23.5676113,22.60916303,21.85316115,21.32776708
02/08/2024 16:00,27.27905581,26.15410757,24.98643875,23.76601752,22.77091573,21.9825099,21.42860098
02/08/2024 16:15,27.44662401,26.30417013,25.15228653,23.92898139,22.92072462,22.10466795,21.5250556
02/08/2024 16:30,27.50219462,26.40423536,25.27800369,24.06553992,23.05609869,22.22529059,21.62336797
02/08/2024 16:45,27.53853724,26.52519941,25.41094208,24.21386298,23.20206808,22.34964972,21.72378797
02/08/2024 17:00,27.55357096,26.60811758,25.55028725,24.36627921,23.355911,22.48431616,21.83232374
02/08/2024 17:15,27.5265362,26.66256093,25.67476463,24.54127463,23.52329611,22.62708884,21.94818563
02/08/2024 17:30,27.43773577,26.62427091,25.70553207,24.64078292,23.65450262,22.76244193,22.0670001
02/08/2024 17:45,27.37922213,26.6870799,25.81600761,24.75677832,23.77501653,22.87964659,22.17501135
02/08/2024 18:00,27.2942116,26.6745181,25.8677578,24.85610541,23.89061903,22.9910491,22.2746417
02/08/2024 18:15,27.18571017,26.64079618,25.89108086,24.95284041,24.02569937,23.12815886,22.39391012
02/08/2024 18:30,26.84430811,26.51752042,25.90812492,25.04047354,24.14376425,23.25242262,22.50823278
02/08/2024 18:45,27.01274988,26.51402997,25.91715813,25.12326201,24.25091146,23.36382895,22.61238546
02/08/2024 19:00,26.8930485,26.46275854,25.90131569,25.14474829,24.30737089,23.44876318,22.70594473
02/08/2024 19:15,26.61171076,26.34676885,25.85906982,25.13210829,24.32792639,23.51073866,22.78946562
02/08/2024 19:30,26.32142184,26.14486455,25.75937653,25.10934981,24.3467214,23.56682997,22.86770887
02/08/2024 19:45,26.18947146,26.01986837,25.67130852,25.07998999,24.37385534,23.62795096,22.94397993
02/08/2024 20:00,26.09346125,25.91076993,25.57587814,25.04337081,24.39036344,23.68057471,23.01548452
02/08/2024 20:15,25.93491862,25.79503011,25.4876709,24.99708136,24.38667082,23.71425276,23.07432813
02/08/2024 20:30,25.87653849,25.70829915,25.42572021,24.97125396,24.40097784,23.75777274,23.13501806
02/08/2024 20:45,25.75886652,25.64784193,25.39401436,24.96942099,24.43071531,23.8017562,23.18903227
02/08/2024 21:00,25.42728922,25.48418569,25.31567001,24.93303641,24.42776846,23.82613211,23.2291419
02/08/2024 21:15,25.10297129,25.26085996,25.18709183,24.87145003,24.40145658,23.82946043,23.25434179
02/08/2024 21:30,24.87333033,25.06344366,25.03625488,24.78170165,24.35433935,23.82094794,23.27063818
02/08/2024 21:45,24.62987635,24.86034154,24.87690544,24.67774924,24.30138181,23.80770903,23.28285665
02/08/2024 22:00,24.40186426,24.66118574,24.72871971,24.58301314,24.25118612,23.79412871,23.29383344
02/08/2024 22:15,24.18194124,24.48798894,24.58945847,24.48642882,24.19526075,23.77320319,23.29811353
02/08/2024 22:30,23.95830652,24.30096578,24.44829941,24.39024314,24.13717626,23.74829893,23.29751653
02/08/2024 22:45,23.7323601,24.10497236,24.29000854,24.28418692,24.07405638,23.71956664,23.29383154
02/08/2024 23:00,23.54614947,23.92563581,24.12959862,24.16642531,23.99804281,23.6797412,23.28012151
02/08/2024 23:15,23.37153933,23.75294828,23.96689034,24.04000434,23.91507505,23.63270598,23.2602889
02/08/2024 23:30,23.21646807,23.55545186,23.77914619,23.90212592,23.82269644,23.57837706,23.23439855
02/08/2024 23:45,23.09334109,23.4170165,23.63068771,23.77256163,23.72745107,23.51771384,23.20302076
03/08/2024 00:00,22.96700976,23.27721357,23.49491501,23.65154418,23.63305639,23.45449286,23.16768713
03/08/2024 00:15,22.8433964,23.1436305,23.35541725,23.52267226,23.53525137,23.38933211,23.12971372
03/08/2024 00:30,22.7385895,23.02337789,23.23365593,23.41007003,23.44238065,23.32270651,23.08868284
03/08/2024 00:45,22.65714953,22.93024396,23.12756729,23.30017241,23.35082029,23.25539236,23.04525251
03/08/2024 01:00,22.53950045,22.80303907,23.00132179,23.18492659,23.25695013,23.18609267,22.99929876
03/08/2024 01:15,22.40267679,22.67977857,22.88144493,23.07644232,23.16705869,23.11822539,22.95300359
03/08/2024 01:30,22.29352305,22.56907415,22.77164459,22.97515067,23.07956289,23.05027609,22.9053771
03/08/2024 01:45,22.1913502,22.49097013,22.69800377,22.89081725,22.99797033,22.98368864,22.85702963
03/08/2024 02:00,22.06168482,22.35039472,22.56789017,22.78982314,22.91845678,22.92017393,22.81030912
03/08/2024 02:15,21.95593188,22.23613882,22.45208931,22.68112334,22.82803892,22.85210257,22.76117582
03/08/2024 02:30,21.89360354,22.18737173,22.40573692,22.61041793,22.75404142,22.78798895,22.71175642
03/08/2024 02:45,21.76250956,22.05936384,22.27739525,22.51590308,22.68137716,22.7286933,22.66508741
03/08/2024 03:00,21.66035387,21.9495902,22.17400932,22.42461737,22.60470556,22.66814642,22.61883611
03/08/2024 03:15,21.59329149,21.87329816,22.08639336,22.333469,22.52665685,22.60692816,22.57250852
03/08/2024 03:30,21.44631502,21.75344228,21.98020744,22.24904212,22.45499967,22.54771452,22.52626104
03/08/2024 03:45,21.30223009,21.62573385,21.87289047,22.15968856,22.38118719,22.48791914,22.47995634
03/08/2024 04:00,21.19072077,21.50924825,21.76580429,22.07220229,22.30951856,22.42929297,22.43354482
03/08/2024 04:15,21.16205523,21.46232938,21.71008301,21.99769171,22.23932432,22.3711627,22.38717909
03/08/2024 04:30,21.05494234,21.38098669,21.62858772,21.92907294,22.17642378,22.31542616,22.34115095
03/08/2024 04:45,20.93393633,21.27654218,21.53997993,21.85344466,22.10963606,22.25893622,22.29494352
03/08/2024 05:00,20.88426134,21.19644117,21.453825,21.76950988,22.03735517,22.20027953,22.24805517
03/08/2024 05:15,21.32920382,21.36462354,21.48558426,21.720512,21.97201132,22.13954573,22.19861669
03/08/2024 05:30,21.65249941,21.61883878,21.62964821,21.74408301,21.93485235,22.08485442,22.14772482
03/08/2024 05:45,21.04211924,21.35558462,21.53610229,21.73125228,21.91067289,22.04161864,22.10104437
03/08/2024 06:00,20.70059511,21.05118322,21.32988358,21.62566527,21.84894537,21.9920352,22.05593748
03/08/2024 06:15,20.59544298,20.91229963,21.20522881,21.51838645,21.7669084,21.92810469,22.00478239
03/08/2024 06:30,20.59428332,20.83440351,21.06013107,21.3675743,21.65728544,21.85096198,21.94736929
03/08/2024 06:45,20.59900782,20.78877592,20.97339439,21.25506362,21.5561006,21.77210455,21.88809843
03/08/2024 07:00,20.59369013,20.75016546,20.90798759,21.1654869,21.47129415,21.69830733,21.82893438
03/08/2024 07:15,20.59415743,20.72619008,20.86317253,21.09507521,21.39516805,21.62838774,21.77036543
03/08/2024 07:30,20.59302065,20.71486234,20.83731079,21.04881629,21.33172392,21.56387358,21.71314497
03/08/2024 07:45,20.58899805,20.70900487,20.81975937,21.0103794,21.27461981,21.50202208,21.65605802
03/08/2024 08:00,20.59793017,20.699615,20.80681419,20.98418769,21.22232794,21.44048148,21.59790296
03/08/2024 08:15,20.63682863,20.73236036,20.82906151,20.98449095,21.19311498,21.39335471,21.54697294
03/08/2024 08:30,20.67994425,20.742805,20.81561089,20.96024283,21.1594293,21.35059195,21.50049276
03/08/2024 08:45,20.73218271,20.7700839,20.82211304,20.94753798,21.13394903,21.31497603,21.46013517
03/08/2024 09:00,20.74759409,20.78589582,20.83098221,20.94048842,21.11280798,21.28383284,21.42444486
03/08/2024 09:15,20.78743098,20.81526327,20.84984398,20.94682273,21.10120176,21.25967818,21.39398641
03/08/2024 09:30,20.86138079,20.86550664,20.88439941,20.96420058,21.09923338,21.24219733,21.36842413
03/08/2024 09:45,20.89553759,20.90740156,20.92142296,20.98634871,21.10393881,21.23115187,21.34731931
03/08/2024 10:00,21.02785036,20.97137021,20.96135521,21.01055106,21.11166929,21.22454291,21.3303935
03/08/2024 10:15,21.20295069,21.09944295,21.0378418,21.04561385,21.1237409,21.22120314,21.31680555
03/08/2024 10:30,21.36855433,21.20677137,21.11872482,21.09389266,21.14520239,21.22334128,21.30712194
03/08/2024 10:45,21.59284899,21.38358259,21.24030304,21.15996894,21.17654775,21.23184424,21.30163831
03/08/2024 11:00,21.76204035,21.54132032,21.37145042,21.24324568,21.21814131,21.24623709,21.29990263
03/08/2024 11:15,21.92713282,21.691545,21.49377441,21.32657584,21.26655172,21.26721983,21.30302686
03/08/2024 11:30,22.11193201,21.82235479,21.59832001,21.40576323,21.31693815,21.29247694,21.31012602
03/08/2024 11:45,22.35103152,21.96316862,21.68869209,21.47467383,21.36685346,21.32108336,21.320996
03/08/2024 12:00,22.45780108,22.11137342,21.8191452,21.55923613,21.421499,21.35269385,21.33543653
03/08/2024 12:15,22.61475489,22.2227931,21.90443611,21.63664206,21.47959112,21.38857489,21.35324163
03/08/2024 12:30,22.69772837,22.33337736,22.0217762,21.71766623,21.53616499,21.42527037,21.37360067
03/08/2024 12:45,22.87226603,22.48091268,22.13189316,21.80284842,21.59661268,21.46487456,21.39650793
03/08/2024 13:00,23.05084345,22.61742162,22.2440567,21.88873442,21.65917944,21.50674849,21.42172689
03/08/2024 13:15,23.16497156,22.7262454,22.32959366,21.96737632,21.72256063,21.5510829,21.44956846
03/08/2024 13:30,23.2065098,22.80846166,22.42286873,22.0463291,21.78449415,21.5952056,21.47844763
03/08/2024 13:45,23.20047114,22.87404394,22.50881767,22.12785109,21.84723066,21.64128142,21.50936765
03/08/2024 14:00,23.22568819,22.89446592,22.55314445,22.18969306,21.90504431,21.68743925,21.54197569
03/08/2024 14:15,23.54108164,23.06413221,22.65080643,22.25948294,21.96328901,21.73385268,21.5756442
03/08/2024 14:30,24.01399348,23.35666799,22.82469559,22.35207137,22.0272386,21.78153448,21.61024923
03/08/2024 14:45,24.43768427,23.63182592,22.99698257,22.46607932,22.10173963,21.83270674,21.64631529
03/08/2024 15:00,24.66260454,23.81619214,23.14152336,22.57374152,22.1828916,21.88954764,21.68650121
03/08/2024 15:15,24.78751108,24.06351232,23.3805027,22.74628028,22.29062628,21.95874815,21.73277921
03/08/2024 15:30,24.82162401,24.16349935,23.5213356,22.88238295,22.39880346,22.03588515,21.7849204
03/08/2024 15:45,24.77896807,24.24556684,23.64764786,22.99872931,22.49820112,22.11358672,21.84009809
03/08/2024 16:00,24.64117548,24.20941305,23.68385506,23.08717116,22.58820318,22.1881507,21.89664526
03/08/2024 16:15,24.50131724,24.17780256,23.72252655,23.16270217,22.67121671,22.26067191,21.95324011
03/08/2024 16:30,24.39086268,24.13867521,23.75204277,23.23290976,22.74818586,22.33012228,22.00976057
03/08/2024 16:45,24.29304621,24.08633756,23.73944283,23.26720008,22.80814337,22.39402037,22.06535215
03/08/2024 17:00,24.16583369,24.01155614,23.71105194,23.28883895,22.85704588,22.4519332,22.11862058
03/08/2024 17:15,24.10088274,23.96829748,23.70454979,23.31217536,22.89939092,22.5041564,22.16945715
03/08/2024 17:30,24.00733492,23.90927648,23.67047501,23.31263312,22.92560552,22.54417258,22.21314688
03/08/2024 17:45,23.85609171,23.8261733,23.62933731,23.30764922,22.94398283,22.57731276,22.25205107
03/08/2024 18:00,23.95090029,23.80102109,23.59752083,23.29821738,22.95661901,22.60485487,22.28648634
03/08/2024 18:15,23.95084307,23.81559705,23.59121704,23.29625663,22.97143911,22.6317256,22.31948919
03/08/2024 18:30,23.74569056,23.7219386,23.55945396,23.29363974,22.98479437,22.65661841,22.3505332
03/08/2024 18:45,23.60630152,23.62241125,23.51010704,23.28182181,22.99444364,22.67828589,22.3786437
03/08/2024 19:00,23.47907374,23.5288577,23.45460129,23.26371344,23.00104498,22.69853621,22.40519972
03/08/2024 19:15,23.35886881,23.43807935,23.39722633,23.23898467,22.99945616,22.71272688,22.42767401
03/08/2024 19:30,23.20052454,23.33278417,23.32992172,23.20551261,22.9915502,22.72219687,22.44679136
03/08/2024 19:45,22.92878077,23.16516828,23.23335838,23.16001281,22.97555326,22.72570067,22.46209974
03/08/2024 20:00,22.7161381,22.98672819,23.10365868,23.09172019,22.9491136,22.72380095,22.47418852
03/08/2024 20:15,22.48085139,22.78224134,22.95442772,23.00552138,22.91007017,22.71461897,22.48180265
03/08/2024 20:30,22.30198595,22.58169698,22.76523781,22.86752661,22.84525274,22.69339018,22.48304052
03/08/2024 20:45,22.20001337,22.45385503,22.6315403,22.75657233,22.77284979,22.66017943,22.47622747
03/08/2024 21:00,22.13190005,22.35206937,22.51568604,22.65325316,22.69887708,22.61896544,22.46125097
03/08/2024 21:15,22.06971667,22.28410863,22.44057655,22.57393416,22.62888502,22.5739749,22.44055242
03/08/2024 21:30,22.02580569,22.21017408,22.3547554,22.5007759,22.56605314,22.5285285,22.4149539
03/08/2024 21:45,21.97443506,22.16687536,22.31319427,22.44701346,22.51053976,22.48370772,22.38586492
03/08/2024 22:00,21.92044375,22.11720609,22.26517487,22.39803084,22.46127104,22.44150954,22.35533399
03/08/2024 22:15,21.8750088,22.08002424,22.21413803,22.34501227,22.41243528,22.40027266,22.32419843
03/08/2024 22:30,21.88688013,22.02616834,22.15735626,22.29076728,22.36337637,22.35829764,22.29178686
03/08/2024 22:45,21.91007921,22.02154302,22.1325779,22.25057753,22.32031606,22.31882315,22.25926656
03/08/2024 23:00,21.92267725,22.02724981,22.12014961,22.21995505,22.28275083,22.28195219,22.22733946
03/08/2024 23:15,21.89981005,21.99980115,22.08718681,22.18453368,22.24623846,22.24688559,22.19621916
03/08/2024 23:30,21.86186526,21.97168683,22.06098175,22.15402564,22.2125604,22.21344786,22.16622991
03/08/2024 23:45,21.7701504,21.91790723,22.02275276,22.12065848,22.17950033,22.18177824,22.13749952
04/08/2024 00:00,21.65272639,21.82975721,21.96054649,22.07746085,22.14400266,22.15014296,22.10958357
04/08/2024 00:15,21.51896784,21.73065137,21.88659668,22.02615889,22.10502027,22.11774474,22.08146925
04/08/2024 00:30,21.39297602,21.61450147,21.79772758,21.96610793,22.06161665,22.08332472,22.05271978
04/08/2024 00:45,21.2832577,21.51187086,21.70440292,21.89625891,22.01201032,22.04597311,22.02289648
04/08/2024 01:00,21.18435213,21.40949964,21.6116066,21.82153853,21.95736288,22.0054534,21.99150915
04/08/2024 01:15,21.07212183,21.31080388,21.52556419,21.75253829,21.9022653,21.96341353,21.95891447
04/08/2024 01:30,20.97071573,21.21772527,21.44101524,21.67559584,21.84139608,21.9177249,21.92431707
04/08/2024 01:45,20.88490031,21.1150794,21.33764458,21.59516486,21.78095411,21.87131911,21.88845701
04/08/2024 02:00,20.79816553,21.0370841,21.26280594,21.52411612,21.72201895,21.82524901,21.85284872
04/08/2024 02:15,20.69818613,20.94454336,21.17991447,21.4556938,21.66596197,21.78110342,21.81839628
04/08/2024 02:30,20.57464907,20.86290883,21.11722946,21.39290961,21.61388563,21.7391017,21.78531904
04/08/2024 02:45,20.39770815,20.72965192,21.00315285,21.32276496,21.56092237,21.69854193,21.75299711
04/08/2024 03:00,20.1811001,20.54501295,20.86348915,21.22478446,21.49349951,21.65161734,21.7188117
04/08/2024 03:15,19.91141436,20.34176015,20.71200562,21.1165882,21.42179083,21.6034339,21.6837718
04/08/2024 03:30,19.66431734,20.15799856,20.57999611,21.01440772,21.34401106,21.5493186,21.64580793
04/08/2024 03:45,19.43692515,19.93888807,20.39827919,20.89965781,21.26775907,21.49447852,21.6058299
04/08/2024 04:00,19.23828814,19.7785716,20.26467705,20.79498633,21.19076132,21.43923216,21.56493253
04/08/2024 04:15,19.05507014,19.59174871,20.10041237,20.66127356,21.09458135,21.37545615,21.52063436
04/08/2024 04:30,18.92548868,19.49935293,20.00012207,20.55521544,21.00536131,21.30913382,21.4728095
04/08/2024 04:45,18.78245661,19.31299543,19.83073616,20.43305358,20.91398405,21.24254637,21.42372579
04/08/2024 05:00,18.67961428,19.22186994,19.73332977,20.32130011,20.81823324,21.16853743,21.36972303
04/08/2024 05:15,18.59041903,19.11230802,19.59947014,20.21161612,20.7247846,21.09124403,21.30992765
04/08/2024 05:30,18.46399042,18.98017835,19.48851967,20.10220679,20.62567114,21.00562697,21.24224157
04/08/2024 05:45,18.66915819,19.02518606,19.4540062,20.02610549,20.52766584,20.91390448,21.16762228
04/08/2024 06:00,18.48328707,18.91264867,19.38689995,19.93526038,20.43310713,20.82666045,21.09338827
04/08/2024 06:15,19.10715792,19.1903758,19.46467209,19.91480597,20.3678491,20.74987059,21.02227087
04/08/2024 06:30,19.35851786,19.39641714,19.55064964,19.90226134,20.31624006,20.68168478,20.95387335
04/08/2024 06:45,19.45004008,19.49646711,19.62049294,19.90434798,20.26854872,20.61572104,20.88737364
04/08/2024 07:00,19.51661799,19.5664916,19.67022896,19.90994796,20.23398184,20.55876761,20.82553739
04/08/2024 07:15,19.53141711,19.59602689,19.69647026,19.91265639,20.20528578,20.50896864,20.76861448
04/08/2024 07:30,19.52605936,19.60990667,19.71037674,19.90861281,20.18008398,20.46647101,20.71774168
04/08/2024 07:45,19.51857683,19.60481214,19.70269203,19.89036139,20.15157293,20.42626601,20.67025823
04/08/2024 08:00,19.52218935,19.60463857,19.69574356,19.87096175,20.12294172,20.38869505,20.62649984
04/08/2024 08:15,19.5198395,19.59496641,19.67928886,19.84372672,20.09181761,20.3503707,20.58326025
04/08/2024 08:30,19.54355738,19.60642003,19.6783123,19.83073767,20.06768965,20.31716185,20.54414053
04/08/2024 08:45,19.58766863,19.63134527,19.69569969,19.83578643,20.05395101,20.28995734,20.50936193
04/08/2024 09:00,19.63630411,19.66204023,19.70837402,19.82872733,20.03460668,20.26110297,20.47519369
04/08/2024 09:15,19.69919131,19.70391035,19.73280144,19.83317336,20.02123808,20.23662215,20.44484205
04/08/2024 09:30,19.7479584,19.74745702,19.76484489,19.85045394,20.01906751,20.21957808,20.41966123
04/08/2024 09:45,19.80919192,19.79665708,19.80571747,19.87737235,20.02641462,20.21002226,20.39954061
04/08/2024 10:00,19.82985995,19.83314275,19.84023285,19.90384635,20.03874372,20.207228,20.38569708
04/08/2024 10:15,19.84442827,19.85474538,19.86571312,19.92868956,20.05213903,20.20632964,20.37421865
04/08/2024 10:30,19.87632868,19.88408422,19.89210701,19.94970473,20.06450628,20.20763808,20.3658206
04/08/2024 10:45,19.89899561,19.91203832,19.92167091,19.97454222,20.08075689,20.21326857,20.36200208
04/08/2024 11:00,19.9242718,19.93521642,19.94498634,19.99583777,20.09678434,20.22099333,20.36129637
04/08/2024 11:15,19.93507502,19.95552587,19.96828651,20.01698264,20.11139463,20.22825461,20.36164541
04/08/2024 11:30,19.92719004,19.96142911,19.98479462,20.03572043,20.12627958,20.23659354,20.3630969
04/08/2024 11:45,19.9857876,19.99004697,20.00165939,20.05136069,20.13868307,20.24383955,20.36506338
04/08/2024 12:00,20.14499972,20.07383108,20.03948212,20.07053717,20.15180563,20.25196486,20.36769171
04/08/2024 12:15,20.39738009,20.24060583,20.12231445,20.10455092,20.16810201,20.25949507,20.3695838
04/08/2024 12:30,20.59712908,20.39579725,20.22031975,20.15484961,20.19256376,20.2704814,20.37331457
04/08/2024 12:45,20.69500468,20.48885679,20.30286407,20.21191176,20.22490476,20.28642302,20.37965841
04/08/2024 13:00,20.79386446,20.5888915,20.38998032,20.27101477,20.26215528,20.30677824,20.38878889
04/08/2024 13:15,20.98081133,20.71979665,20.47668457,20.33153113,20.30270361,20.33044081,20.4005744
04/08/2024 13:30,21.17704699,20.86276388,20.57556534,20.40166625,20.34911131,20.35809164,20.41471357
04/08/2024 13:45,21.31764338,20.99006986,20.67515373,20.47064742,20.3967378,20.38822775,20.43174619
04/08/2024 14:00,21.39689181,21.09363126,20.77722549,20.54800376,20.44974111,20.42192488,20.4513957
04/08/2024 14:15,21.48195574,21.18329381,20.8665905,20.62670859,20.50752424,20.45977621,20.47382421
04/08/2024 14:30,21.61487696,21.28250646,20.94802856,20.69452819,20.56231664,20.4987319,20.49859495
04/08/2024 14:45,21.76340983,21.38897657,21.0391922,20.77359923,20.62196516,20.5402339,20.52542372
04/08/2024 15:00,21.85939333,21.49249982,21.14087486,20.84637603,20.67841505,20.58157568,20.55343122
04/08/2024 15:15,21.98341105,21.58098363,21.2147541,20.91687735,20.73470281,20.62376814,20.582833
04/08/2024 15:30,22.2531502,21.76517057,21.32384682,20.98732718,20.78922437,20.66576224,20.61286993
04/08/2024 15:45,22.4627125,21.92813444,21.44130135,21.06917914,20.84886144,20.70962363,20.64420194
04/08/2024 16:00,22.69028971,22.0970149,21.57474327,21.16107329,20.91417669,20.75645857,20.67755575
04/08/2024 16:15,22.99478647,22.34608411,21.75117683,21.27478369,20.99052595,20.80870085,20.71372671
04/08/2024 16:30,23.27039072,22.56510877,21.91691017,21.39693984,21.07620405,20.86725645,20.75373907
04/08/2024 16:45,23.46173784,22.72404622,22.06242752,21.51348075,21.16538976,20.93135672,20.79808683
04/08/2024 17:00,23.60384295,22.91637945,22.2220459,21.63474044,21.25664686,20.99791937,20.84517545
04/08/2024 17:15,23.70440027,23.05162,22.38348007,21.77673873,21.36351751,21.07317,20.89784117
04/08/2024 17:30,23.76500818,23.12319707,22.49666977,21.90521773,21.47527479,21.1569274,20.95605917
04/08/2024 17:45,23.81730578,23.23962926,22.62978554,22.02933272,21.57473921,21.23561697,21.01464338
04/08/2024 18:00,23.7626774,23.27670049,22.7095871,22.12318,21.6645429,21.31047659,21.07249136
04/08/2024 18:15,23.63028643,23.2450633,22.75598145,22.205381,21.74917959,21.38368636,21.13061018
04/08/2024 18:30,23.44660303,23.17735242,22.76973915,22.27333411,21.82703756,21.45490485,21.18868513
04/08/2024 18:45,23.28209612,23.09467077,22.76306343,22.30985602,21.8854978,21.51814871,21.24428625
04/08/2024 19:00,23.15776942,23.01469564,22.73879433,22.34075507,21.93861555,21.57519942,21.29618902
04/08/2024 19:15,22.99268076,22.92350721,22.70495224,22.35617408,21.9814813,21.6272338,21.34556646
04/08/2024 19:30,22.74549982,22.79018545,22.6524868,22.35309371,22.00766348,21.66878539,21.3890254
04/08/2024 19:45,22.50813982,22.63009023,22.56305313,22.3333393,22.0263841,21.70467787,21.42922849
04/08/2024 20:00,22.2784054,22.46239042,22.46474838,22.29638823,22.02758001,21.72856741,21.46243543
04/08/2024 20:15,22.10969279,22.31767225,22.35917091,22.2453514,22.01889776,21.74619131,21.4913413
04/08/2024 20:30,22.08759997,22.22340154,22.27236748,22.19282302,22.00143408,21.75377684,21.51243849
04/08/2024 20:45,22.24893114,22.27301359,22.24782944,22.15291556,21.9815328,21.75588637,21.52854604
04/08/2024 21:00,22.1244652,22.19711446,22.20160294,22.11986121,21.96353697,21.75562697,21.5415122
04/08/2024 21:15,22.09632418,22.15164709,22.15550423,22.0865837,21.94623731,21.75377684,21.5521285
04/08/2024 21:30,21.96592638,22.07830762,22.10678101,22.05247458,21.92764066,21.75033598,21.56038542
04/08/2024 21:45,21.85480997,21.99015951,22.0438633,22.01478537,21.90726827,21.74452048,21.56581564
04/08/2024 22:00,21.76832125,21.91018819,21.97807884,21.97190245,21.88334059,21.7358325,21.56837339
04/08/2024 22:15,21.69430277,21.83467817,21.91253853,21.92459258,21.85535978,21.72390204,21.56821508
04/08/2024 22:30,21.55430147,21.74489736,21.84699249,21.8773342,21.82390379,21.70732909,21.56330366
04/08/2024 22:45,21.39758799,21.61926603,21.75400734,21.82013472,21.78861021,21.68729239,21.5549056
04/08/2024 23:00,21.26206896,21.50387525,21.66061974,21.75543936,21.74750685,21.66351729,21.54281492
04/08/2024 23:15,21.12242434,21.37905836,21.56124496,21.68740233,21.70162367,21.6354888,21.52720899
04/08/2024 23:30,21.01540491,21.26748037,21.45532417,21.60820922,21.6499288,21.60358839,21.50895567
04/08/2024 23:45,20.9389107,21.17984533,21.37722206,21.5399433,21.5979669,21.56929617,21.48832578
05/08/2024 00:00,20.86599467,21.1059699,21.2974205,21.47005423,21.54556631,21.5331996,21.46563596
05/08/2024 00:15,20.80447695,21.06294584,21.245121,21.41262969,21.49535345,21.49630194,21.44113226
05/08/2024 00:30,20.7210953,20.98566961,21.18510628,21.35587081,21.44643949,21.45898848,21.41549177
05/08/2024 00:45,20.62917635,20.90927648,21.11416054,21.29615172,21.39777921,21.42194586,21.3893115
05/08/2024 01:00,20.52453158,20.82681035,21.03806877,21.23131522,21.34786199,21.38532286,21.36353559
05/08/2024 01:15,20.41992876,20.73531866,20.96155548,21.17295607,21.30060743,21.35000258,21.33808584
05/08/2024 01:30,20.33514521,20.63905286,20.89134979,21.10815963,21.25166105,21.31446867,21.31276006
05/08/2024 01:45,20.27120135,20.5640521,20.79598618,21.04185828,21.20290159,21.27854376,21.28666563
05/08/2024 02:00,20.2017586,20.47839498,20.71996689,20.97288092,21.15059446,21.24046355,21.25941343
05/08/2024 02:15,20.12673495,20.41329717,20.65382957,20.91364249,21.10025953,21.20199423,21.23120565
05/08/2024 02:30,20.03656885,20.32346868,20.57814407,20.84689673,21.04682707,21.16174345,21.20200033
05/08/2024 02:45,19.95160792,20.24069547,20.49939919,20.78254279,20.99506925,21.12158423,21.17190618
05/08/2024 03:00,19.88457987,20.16389417,20.42444038,20.71737632,20.94437383,21.08197432,21.14162512
05/08/2024 03:15,19.82030985,20.10428762,20.3735466,20.67109259,20.90058874,21.0446189,21.1119792
05/08/2024 03:30,19.76383517,20.05199766,20.31770706,20.61178549,20.85114836,21.00544196,21.08116598
05/08/2024 03:45,19.69840929,20.06035375,20.35914803,20.58894118,20.80965971,20.96752196,21.05021925
05/08/2024 04:00,19.56451914,19.91553068,20.20388794,20.51364669,20.76358579,20.93077879,21.01997442
05/08/2024 04:15,19.45834467,19.79067945,20.08400536,20.42058715,20.70031523,20.8848403,20.98588819
05/08/2024 04:30,19.34454653,19.67876386,19.9816246,20.33839186,20.63137792,20.83075171,20.94523496
05/08/2024 04:45,19.24212763,19.5784564,19.88775444,20.24970778,20.56054472,20.77479582,20.90173788
05/08/2024 05:00,19.17230532,19.53608846,19.84902,20.1962715,20.49945997,20.72040968,20.85767813
05/08/2024 05:15,19.07961962,19.41361951,19.74441338,20.11255606,20.43049787,20.66361838,20.8118617
05/08/2024 05:30,19.02277872,19.3288722,19.63514328,20.02551421,20.36077665,20.60721236,20.76596899
05/08/2024 05:45,19.00249407,19.31273794,19.62177658,19.97272261,20.29816793,20.55058127,20.7194087
05/08/2024 06:00,18.94092676,19.23460531,19.52127266,19.9006935,20.2398126,20.49872618,20.67457266
05/08/2024 06:15,18.92450831,19.21725797,19.50246239,19.84750708,20.18097852,20.44742422,20.63219328
05/08/2024 06:30,19.02746126,19.22337293,19.47987556,19.81451758,20.14107488,20.40544157,20.59338255
05/08/2024 06:45,19.39782068,19.44188642,19.57885742,19.82710227,20.11924528,20.37271529,20.55979032
05/08/2024 07:00,19.08890459,19.32391691,19.53338814,19.81548461,20.09836553,20.34143858,20.52540846
05/08/2024 07:15,19.11795351,19.26455259,19.46068192,19.75059851,20.04751371,20.29768401,20.48612852
05/08/2024 07:30,19.3129513,19.36826086,19.49812889,19.7409149,20.01447843,20.25638037,20.44561834
05/08/2024 07:45,19.46765444,19.47880506,19.54967499,19.73702201,19.98616194,20.21866064,20.4067256
